664.2,-22.3035,-148.315
663.795,-22.3092,-147.427
663.361,-22.32,-146.273
663.042,-22.3459,-145.197
662.799,-22.3783,-144.058
662.673,-22.4302,-142.898
662.685,-22.4985,-141.774
662.867,-22.5722,-140.579
663.151,-22.6303,-139.677
663.636,-22.6886,-138.773
664.195,-22.7272,-138.099
664.986,-22.771,-137.408
665.768,-22.8032,-136.931
666.614,-22.8233,-136.582
667.493,-22.8346,-136.373
668.367,-22.8518,-136.301
669.181,-22.8559,-136.373
669.886,-22.838,-136.53
670.492,-22.8243,-136.733
671.042,-22.8105,-137.027
671.512,-22.7973,-137.392
671.887,-22.7837,-137.788
672.173,-22.7774,-138.182
672.398,-22.7663,-138.636
672.507,-22.7619,-138.999
672.538,-22.7553,-139.317
672.514,-22.7503,-139.561
672.431,-22.7455,-139.736
672.333,-22.7425,-139.795
672.216,-22.7415,-139.768
672.074,-22.7423,-139.663
671.909,-22.745,-139.481
671.729,-22.752,-139.16
671.585,-22.7605,-138.796
671.463,-22.7699,-138.352
671.388,-22.7843,-137.844
671.303,-22.8106,-137.15
671.265,-22.8456,-136.474
671.273,-22.8875,-135.728
671.329,-22.9317,-134.918
671.454,-22.9911,-134.062
671.683,-23.0431,-133.162
672.034,-23.1044,-132.261
672.622,-23.1577,-131.247
673.255,-23.2044,-130.446
673.988,-23.2454,-129.74
674.792,-23.2708,-129.166
675.627,-23.2928,-128.734
676.444,-23.3133,-128.444
677.192,-23.3241,-128.286
677.873,-23.3151,-128.237
678.489,-23.3075,-128.265
679.052,-23.2917,-128.377
679.537,-23.2813,-128.548
679.921,-23.263,-128.768
680.203,-23.2466,-129.016
680.387,-23.2331,-129.269
680.484,-23.221,-129.483
680.494,-23.2122,-129.655
680.435,-23.2071,-129.771
680.424,-23.2053,-129.795
680.424,-23.2052,-129.794
680.424,-23.2052,-129.792
680.424,-23.2052,-129.791
680.424,-23.2051,-129.79
680.424,-23.2053,-129.789
680.42,-23.2058,-129.783
680.37,-23.2097,-129.722
680.246,-23.2177,-129.569
680.08,-23.2289,-129.368
679.859,-23.2434,-129.103
679.584,-23.2655,-128.772
679.262,-23.3028,-128.37
678.93,-23.3397,-127.905
